"Name";"Vorname";"GebDat";"Geschlecht";"Fachkrz";"Kursart";"Note";"Kl1";"Kl2";"KLG";"SoMi1";"SoMi2";"SomiG";"Fehl1";"Fehl2";"uFehl1";"uFehl2";"FehlStd";"UFehlStd";"Facharbeit";"Facharbeitsthema";"Kurs";"Mahnung"
"Dichmann";"Max";"27.07.2007";3;"GE";"LK2";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"GE-LK1";0
"Diele";"Philipp";"08.07.2007";3;"M";"LK1";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-LK2";0
"Diele";"Philipp";"08.07.2007";3;"KU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KU-GK1";0
"Diele";"Philipp";"08.07.2007";3;"E";"AB3";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK2";0
"Diele";"Philipp";"08.07.2007";3;"IF";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"IF-GK1";0
"Diele";"Philipp";"08.07.2007";3;"BI";"AB4";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-GK3";0
"Diele";"Philipp";"08.07.2007";3;"D";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK4";0
"Diele";"Philipp";"08.07.2007";3;"EK";"LK2";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"EK-LK2";0
"Diele";"Philipp";"08.07.2007";3;"CH";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"CH-GK1";0
"Diele";"Philipp";"08.07.2007";3;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK5";0
"Diele";"Philipp";"08.07.2007";3;"KR";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KR-GK1";0
"Diele";"Sarah";"08.03.2007";4;"PA";"AB4";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PA-GK1";0
"Diele";"Sarah";"08.03.2007";4;"E";"LK1";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-LK2";0
"Diele";"Sarah";"08.03.2007";4;"D";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK2";0
"Diele";"Sarah";"08.03.2007";4;"M";"AB3";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK2";0
"Diele";"Sarah";"08.03.2007";4;"BI";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-GK1";0
"Diele";"Sarah";"08.03.2007";4;"GE";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"GE-GK2";0
"Diele";"Sarah";"08.03.2007";4;"S1";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"S1-GK2";0
"Diele";"Sarah";"08.03.2007";4;"KU";"LK2";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KU-LK1";0
"Diele";"Sarah";"08.03.2007";4;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK3";0
"Diele";"Sarah";"08.03.2007";4;"ER";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"ER-GK1";0
"Dünn";"Stefan";"13.04.2006";3;"M";"AB4";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK1";0
"Dünn";"Stefan";"13.04.2006";3;"D";"LK1";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-LK1";0
"Dünn";"Stefan";"13.04.2006";3;"LI";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"LI-GK1";0
"Dünn";"Stefan";"13.04.2006";3;"SW";"AB3";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SW-GK2";0
"Dünn";"Stefan";"13.04.2006";3;"BI";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-GK4";0
"Dünn";"Stefan";"13.04.2006";3;"PA";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PA-GK1";0
"Dünn";"Stefan";"13.04.2006";3;"PH";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PH-GK2";0
"Dünn";"Stefan";"13.04.2006";3;"PL";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PL-GK2";0
"Dünn";"Stefan";"13.04.2006";3;"GE";"LK2";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"GE-LK1";0
"Dünn";"Stefan";"13.04.2006";3;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK3";0
"Dünn";"Stefan";"13.04.2006";3;"E";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK1";0
"Duysen";"Gabriele";"10.02.2007";4;"PA";"LK2";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PA-LK1";0
"Duysen";"Gabriele";"10.02.2007";4;"D";"LK1";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-LK1";0
"Duysen";"Gabriele";"10.02.2007";4;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK5";0
"Duysen";"Gabriele";"10.02.2007";4;"M";"AB4";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK2";0
"Duysen";"Gabriele";"10.02.2007";4;"KU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KU-GK3";0
"Duysen";"Gabriele";"10.02.2007";4;"BI";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-GK1";0
"Duysen";"Gabriele";"10.02.2007";4;"SW";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SW-GK3";0
"Duysen";"Gabriele";"10.02.2007";4;"E";"AB3";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK3";0
"Duysen";"Gabriele";"10.02.2007";4;"KR";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KR-GK1";0
"Duysen";"Gabriele";"10.02.2007";4;"S1";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"S1-GK1";0
"Eichel";"Tobias";"15.06.2007";3;"PL";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PL-GK1";0
"Eichel";"Tobias";"15.06.2007";3;"SW";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SW-GK1";0
"Eichel";"Tobias";"15.06.2007";3;"BI";"LK1";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-LK1";0
"Eichel";"Tobias";"15.06.2007";3;"E";"AB4";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK3";0
"Eichel";"Tobias";"15.06.2007";3;"KU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KU-GK1";0
"Eichel";"Tobias";"15.06.2007";3;"M";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK4";0
"Eichel";"Tobias";"15.06.2007";3;"GE";"LK2";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"GE-LK1";0
"Eichel";"Tobias";"15.06.2007";3;"D";"AB3";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK2";0
"Eichel";"Tobias";"15.06.2007";3;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK4";0
"Eichel";"Tobias";"15.06.2007";3;"S1";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"S1-GK2";0
"Ferman";"Martina";"06.09.2007";4;"L";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"L-GK1";0
"Ferman";"Martina";"06.09.2007";4;"D";"LK1";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-LK2";0
"Ferman";"Martina";"06.09.2007";4;"CH";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"CH-GK1";0
"Ferman";"Martina";"06.09.2007";4;"PL";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PL-GK2";0
"Ferman";"Martina";"06.09.2007";4;"E";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK1";0
"Ferman";"Martina";"06.09.2007";4;"KU";"LK2";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KU-LK1";0
"Ferman";"Martina";"06.09.2007";4;"PA";"AB3";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PA-GK1";0
"Ferman";"Martina";"06.09.2007";4;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK2";0
"Ferman";"Martina";"06.09.2007";4;"M";"AB4";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK3";0
"Ferman";"Martina";"06.09.2007";4;"BI";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-GK3";0
"Fernholz";"Janina";"04.02.2007";4;"D";"AB3";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK2";0
"Fernholz";"Janina";"04.02.2007";4;"M";"AB4";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK2";0
"Fernholz";"Janina";"04.02.2007";4;"S1";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"S1-GK2";0
"Fernholz";"Janina";"04.02.2007";4;"E";"LK1";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-LK2";0
"Fernholz";"Janina";"04.02.2007";4;"PL";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PL-GK1";0
"Fernholz";"Janina";"04.02.2007";4;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK1";0
"Fernholz";"Janina";"04.02.2007";4;"EK";"LK2";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"EK-LK1";0
"Fernholz";"Janina";"04.02.2007";4;"BI";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-GK1";0
"Fernholz";"Janina";"04.02.2007";4;"MU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"MU-GK2";0
"Fernholz";"Janina";"04.02.2007";4;"SW";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SW-GK2";0
"Feuerborn";"Felix";"10.02.2008";3;"D";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK1";0
"Feuerborn";"Felix";"10.02.2008";3;"ER";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"ER-GK2";0
"Feuerborn";"Felix";"10.02.2008";3;"IF";"LK2";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"IF-LK1";0
"Feuerborn";"Felix";"10.02.2008";3;"GE";"AB4";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"GE-GK1";0
"Feuerborn";"Felix";"10.02.2008";3;"BI";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-GK4";0
"Feuerborn";"Felix";"10.02.2008";3;"PH";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PH-GK2";0
"Feuerborn";"Felix";"10.02.2008";3;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK4";0
"Feuerborn";"Felix";"10.02.2008";3;"E";"AB3";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK1";0
"Feuerborn";"Felix";"10.02.2008";3;"MU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"MU-GK2";0
"Feuerborn";"Felix";"10.02.2008";3;"M";"LK1";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-LK1";0
"Flügge";"Andreas";"23.07.2007";3;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK4";0
"Flügge";"Andreas";"23.07.2007";3;"SW";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SW-GK2";0
"Flügge";"Andreas";"23.07.2007";3;"M";"LK1";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-LK2";0
"Flügge";"Andreas";"23.07.2007";3;"CH";"LK2";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"CH-LK1";0
"Flügge";"Andreas";"23.07.2007";3;"D";"AB4";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK1";0
"Flügge";"Andreas";"23.07.2007";3;"PH";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PH-GK2";0
"Flügge";"Andreas";"23.07.2007";3;"PL";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PL-GK2";0
"Flügge";"Andreas";"23.07.2007";3;"PA";"AB3";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PA-GK1";0
"Flügge";"Andreas";"23.07.2007";3;"E";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK1";0
"Flügge";"Andreas";"23.07.2007";3;"KU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KU-GK3";0
"Frahm";"Christina";"21.03.2007";4;"D";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK1";0
"Frahm";"Christina";"21.03.2007";4;"BI";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-GK2";0
"Frahm";"Christina";"21.03.2007";4;"IF";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"IF-GK1";0
"Frahm";"Christina";"21.03.2007";4;"M";"AB4";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK4";0
"Frahm";"Christina";"21.03.2007";4;"E";"LK1";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-LK2";0
"Frahm";"Christina";"21.03.2007";4;"SW";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SW-GK2";0
"Frahm";"Christina";"21.03.2007";4;"PL";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PL-GK1";0
"Frahm";"Christina";"21.03.2007";4;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK2";0
"Frahm";"Christina";"21.03.2007";4;"EK";"AB3";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"EK-GK1";0
"Frahm";"Christina";"21.03.2007";4;"KU";"LK2";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KU-LK1";0
"Freitag";"Jürgen";"10.12.2006";3;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK3";0
"Freitag";"Jürgen";"10.12.2006";3;"E";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK3";0
"Freitag";"Jürgen";"10.12.2006";3;"ER";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"ER-GK2";0
"Freitag";"Jürgen";"10.12.2006";3;"KU";"LK2";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KU-LK1";0
"Freitag";"Jürgen";"10.12.2006";3;"CH";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"CH-GK2";0
"Freitag";"Jürgen";"10.12.2006";3;"EK";"AB4";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"EK-GK1";0
"Freitag";"Jürgen";"10.12.2006";3;"GE";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"GE-GK2";0
"Freitag";"Jürgen";"10.12.2006";3;"M";"AB3";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK3";0
"Freitag";"Jürgen";"10.12.2006";3;"D";"LK1";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-LK2";0
"Freitag";"Jürgen";"10.12.2006";3;"BI";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-GK2";0
"Gastrich";"Daniela";"23.02.2007";4;"M";"AB3";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK4";0
"Gastrich";"Daniela";"23.02.2007";4;"PA";"LK2";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PA-LK1";0
"Gastrich";"Daniela";"23.02.2007";4;"E";"LK1";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-LK1";0
"Gastrich";"Daniela";"23.02.2007";4;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK2";0
"Gastrich";"Daniela";"23.02.2007";4;"KR";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KR-GK2";0
"Gastrich";"Daniela";"23.02.2007";4;"LI";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"LI-GK1";0
"Gastrich";"Daniela";"23.02.2007";4;"BI";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-GK3";0
"Gastrich";"Daniela";"23.02.2007";4;"S1";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"S1-GK1";0
"Gastrich";"Daniela";"23.02.2007";4;"SW";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SW-GK3";0
"Gastrich";"Daniela";"23.02.2007";4;"KU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KU-GK2";0
"Gastrich";"Daniela";"23.02.2007";4;"D";"AB4";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK3";0
"Geissler";"Nadine";"09.01.2007";4;"PA";"LK2";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PA-LK1";0
"Geissler";"Nadine";"09.01.2007";4;"M";"AB4";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK1";0
"Geissler";"Nadine";"09.01.2007";4;"CH";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"CH-GK1";0
"Geissler";"Nadine";"09.01.2007";4;"KR";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KR-GK1";0
"Geissler";"Nadine";"09.01.2007";4;"F";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"F-GK1";0
"Geissler";"Nadine";"09.01.2007";4;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK1";0
"Geissler";"Nadine";"09.01.2007";4;"BI";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-GK4";0
"Geissler";"Nadine";"09.01.2007";4;"MU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"MU-GK1";0
"Geissler";"Nadine";"09.01.2007";4;"SW";"AB3";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SW-GK1";0
"Geissler";"Nadine";"09.01.2007";4;"D";"LK1";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-LK1";0
"Gerth";"Sven";"26.12.2006";3;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK3";0
"Gerth";"Sven";"26.12.2006";3;"EK";"LK2";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"EK-LK2";0
"Gerth";"Sven";"26.12.2006";3;"D";"AB3";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK3";0
"Gerth";"Sven";"26.12.2006";3;"GE";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"GE-GK2";0
"Gerth";"Sven";"26.12.2006";3;"ER";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"ER-GK2";0
"Gerth";"Sven";"26.12.2006";3;"CH";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"CH-GK1";0
"Gerth";"Sven";"26.12.2006";3;"KU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KU-GK2";0
"Gerth";"Sven";"26.12.2006";3;"M";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK1";0
"Gerth";"Sven";"26.12.2006";3;"E";"AB4";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK2";0
"Gerth";"Sven";"26.12.2006";3;"BI";"LK1";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-LK1";0
"Gloßner";"Janina";"01.02.2007";4;"BI";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-GK2";0
"Gloßner";"Janina";"01.02.2007";4;"M";"LK1";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-LK2";0
"Gloßner";"Janina";"01.02.2007";4;"MU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"MU-GK1";0
"Gloßner";"Janina";"01.02.2007";4;"D";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK4";0
"Gloßner";"Janina";"01.02.2007";4;"E";"LK2";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-LK2";0
"Gloßner";"Janina";"01.02.2007";4;"EK";"AB4";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"EK-GK1";0
"Gloßner";"Janina";"01.02.2007";4;"KR";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KR-GK2";0
"Gloßner";"Janina";"01.02.2007";4;"SW";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SW-GK1";0
"Gloßner";"Janina";"01.02.2007";4;"CH";"AB3";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"CH-GK2";0
"Gloßner";"Janina";"01.02.2007";4;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK1";0
"Godeke";"Ralph";"25.01.2008";3;"E";"AB3";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK1";0
"Godeke";"Ralph";"25.01.2008";3;"D";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK2";0
"Godeke";"Ralph";"25.01.2008";3;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK1";0
"Godeke";"Ralph";"25.01.2008";3;"CH";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"CH-GK1";0
"Godeke";"Ralph";"25.01.2008";3;"M";"LK1";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-LK1";0
"Godeke";"Ralph";"25.01.2008";3;"PL";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PL-GK2";0
"Godeke";"Ralph";"25.01.2008";3;"IF";"LK2";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"IF-LK1";0
"Godeke";"Ralph";"25.01.2008";3;"EK";"AB4";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"EK-GK1";0
"Godeke";"Ralph";"25.01.2008";3;"MU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"MU-GK1";0
"Godeke";"Ralph";"25.01.2008";3;"PH";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PH-GK2";0
"Gosseling";"Christian";"22.05.2007";3;"M";"LK1";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-LK1";0
"Gosseling";"Christian";"22.05.2007";3;"SP";"LK2";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-LK1";0
"Gosseling";"Christian";"22.05.2007";3;"BI";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-GK2";0
"Gosseling";"Christian";"22.05.2007";3;"E";"AB4";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK1";0
"Gosseling";"Christian";"22.05.2007";3;"KU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KU-GK3";0
"Gosseling";"Christian";"22.05.2007";3;"GE";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"GE-GK2";0
"Gosseling";"Christian";"22.05.2007";3;"ER";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"ER-GK1";0
"Gosseling";"Christian";"22.05.2007";3;"PH";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PH-GK1";0
"Gosseling";"Christian";"22.05.2007";3;"EK";"AB3";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"EK-GK1";0
"Gosseling";"Christian";"22.05.2007";3;"D";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK1";0
"Grebin";"Leon";"02.06.2007";3;"E";"AB4";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK2";0
"Grebin";"Leon";"02.06.2007";3;"CH";"LK1";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"CH-LK1";0
"Grebin";"Leon";"02.06.2007";3;"D";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK1";0
"Grebin";"Leon";"02.06.2007";3;"PL";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PL-GK1";0
"Grebin";"Leon";"02.06.2007";3;"BI";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-GK3";0
"Grebin";"Leon";"02.06.2007";3;"M";"AB3";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK3";0
"Grebin";"Leon";"02.06.2007";3;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK5";0
"Grebin";"Leon";"02.06.2007";3;"MU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"MU-GK2";0
"Grebin";"Leon";"02.06.2007";3;"EK";"LK2";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"EK-LK1";0
"Grebin";"Leon";"02.06.2007";3;"GE";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"GE-GK1";0
"Grell";"Sebastian";"14.08.2007";3;"E";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK2";0
"Grell";"Sebastian";"14.08.2007";3;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK3";0
"Grell";"Sebastian";"14.08.2007";3;"MU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"MU-GK2";0
"Grell";"Sebastian";"14.08.2007";3;"IF";"LK2";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"IF-LK1";0
"Grell";"Sebastian";"14.08.2007";3;"M";"LK1";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-LK1";0
"Grell";"Sebastian";"14.08.2007";3;"D";"AB3";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK4";0
"Grell";"Sebastian";"14.08.2007";3;"SW";"AB4";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SW-GK2";0
"Grell";"Sebastian";"14.08.2007";3;"L";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"L-GK1";0
"Grell";"Sebastian";"14.08.2007";3;"PH";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PH-GK1";0
"Grell";"Sebastian";"14.08.2007";3;"CH";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"CH-GK2";0
"Grell";"Sebastian";"14.08.2007";3;"KR";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KR-GK2";0
