"Name";"Vorname";"GebDat";"Geschlecht";"Fachkrz";"Kursart";"Note";"Kl1";"Kl2";"KLG";"SoMi1";"SoMi2";"SomiG";"Fehl1";"Fehl2";"uFehl1";"uFehl2";"FehlStd";"UFehlStd";"Facharbeit";"Facharbeitsthema";"Kurs";"Mahnung"
"Fingerhut";"Marcel";"19.04.2008";3;"L";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"L-GK1";0
"Fingerhut";"Marcel";"19.04.2008";3;"VM";"VTF";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"VM-VTF1";0
"Fingerhut";"Marcel";"19.04.2008";3;"CH";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"CH-GK1";0
"Fölkersamb";"Michael";"15.07.2008";3;"EK";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"EK-GK1";0
"Fölkersamb";"Michael";"15.07.2008";3;"D";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK5";0
"Fölkersamb";"Michael";"15.07.2008";3;"KU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KU-GK1";0
"Fölkersamb";"Michael";"15.07.2008";3;"M";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK2";0
"Fölkersamb";"Michael";"15.07.2008";3;"L";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"L-GK1";0
"Fölkersamb";"Michael";"15.07.2008";3;"SW";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SW-GK1";0
"Fölkersamb";"Michael";"15.07.2008";3;"IF";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"IF-GK1";0
"Fölkersamb";"Michael";"15.07.2008";3;"PL";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PL-GK2";0
"Fölkersamb";"Michael";"15.07.2008";3;"E";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK3";0
"Fölkersamb";"Michael";"15.07.2008";3;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK4";0
"Fölkersamb";"Michael";"15.07.2008";3;"VE";"VTF";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"VE-VTF1";0
"Fölkersamb";"Michael";"15.07.2008";3;"PH";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PH-GK2";0
"Genster";"Sophie";"01.12.2007";4;"VM";"VTF";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"VM-VTF1";0
"Genster";"Sophie";"01.12.2007";4;"D";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK1";0
"Genster";"Sophie";"01.12.2007";4;"L";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"L-GK1";0
"Genster";"Sophie";"01.12.2007";4;"EK";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"EK-GK2";0
"Genster";"Sophie";"01.12.2007";4;"MU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"MU-GK1";0
"Genster";"Sophie";"01.12.2007";4;"E";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK5";0
"Genster";"Sophie";"01.12.2007";4;"CH";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"CH-GK2";0
"Genster";"Sophie";"01.12.2007";4;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK5";0
"Genster";"Sophie";"01.12.2007";4;"SW";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SW-GK2";0
"Genster";"Sophie";"01.12.2007";4;"BI";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-GK2";0
"Genster";"Sophie";"01.12.2007";4;"M";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK4";0
"Genster";"Sophie";"01.12.2007";4;"PL";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PL-GK2";0
"Giessler";"Mario";"21.01.2009";3;"GE";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"GE-GK3";0
"Giessler";"Mario";"21.01.2009";3;"BI";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-GK2";0
"Giessler";"Mario";"21.01.2009";3;"KU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KU-GK4";0
"Giessler";"Mario";"21.01.2009";3;"CH";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"CH-GK1";0
"Giessler";"Mario";"21.01.2009";3;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK3";0
"Giessler";"Mario";"21.01.2009";3;"ER";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"ER-GK1";0
"Giessler";"Mario";"21.01.2009";3;"SW";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SW-GK1";0
"Giessler";"Mario";"21.01.2009";3;"M";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK5";0
"Giessler";"Mario";"21.01.2009";3;"D";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK3";0
"Giessler";"Mario";"21.01.2009";3;"L";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"L-GK1";0
"Giessler";"Mario";"21.01.2009";3;"E";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK3";0
"Giessler";"Mario";"21.01.2009";3;"EK";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"EK-GK2";0
"Gotzke";"Torsten";"06.11.2008";3;"E";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK1";0
"Gotzke";"Torsten";"06.11.2008";3;"GE";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"GE-GK2";0
"Gotzke";"Torsten";"06.11.2008";3;"EK";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"EK-GK1";0
"Gotzke";"Torsten";"06.11.2008";3;"IF";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"IF-GK2";0
"Gotzke";"Torsten";"06.11.2008";3;"ER";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"ER-GK2";0
"Gotzke";"Torsten";"06.11.2008";3;"SP";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK4";0
"Gotzke";"Torsten";"06.11.2008";3;"S1";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"S1-GK1";0
"Gotzke";"Torsten";"06.11.2008";3;"M";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK4";0
"Gotzke";"Torsten";"06.11.2008";3;"KU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KU-GK1";0
"Gotzke";"Torsten";"06.11.2008";3;"BI";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-GK3";0
"Gotzke";"Torsten";"06.11.2008";3;"D";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK1";0
"Günther";"Leon";"20.06.2008";3;"BI";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-GK2";0
"Günther";"Leon";"20.06.2008";3;"E";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK4";0
"Günther";"Leon";"20.06.2008";3;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK5";0
"Günther";"Leon";"20.06.2008";3;"PA";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PA-GK1";0
"Günther";"Leon";"20.06.2008";3;"D";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK4";0
"Günther";"Leon";"20.06.2008";3;"ER";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"ER-GK1";0
"Günther";"Leon";"20.06.2008";3;"CH";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"CH-GK2";0
"Günther";"Leon";"20.06.2008";3;"EK";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"EK-GK3";0
"Günther";"Leon";"20.06.2008";3;"VM";"VTF";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"VM-VTF2";0
"Günther";"Leon";"20.06.2008";3;"M";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK5";0
"Günther";"Leon";"20.06.2008";3;"KU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KU-GK4";0
"Günther";"Leon";"20.06.2008";3;"GE";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"GE-GK3";0
"Hanhof";"Klaudia";"04.07.2008";4;"M";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK5";0
"Hanhof";"Klaudia";"04.07.2008";4;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK2";0
"Hanhof";"Klaudia";"04.07.2008";4;"BI";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-GK1";0
"Hanhof";"Klaudia";"04.07.2008";4;"PL";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PL-GK2";0
"Hanhof";"Klaudia";"04.07.2008";4;"CH";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"CH-GK2";0
"Hanhof";"Klaudia";"04.07.2008";4;"MU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"MU-GK1";0
"Hanhof";"Klaudia";"04.07.2008";4;"EK";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"EK-GK2";0
"Hanhof";"Klaudia";"04.07.2008";4;"L";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"L-GK1";0
"Hanhof";"Klaudia";"04.07.2008";4;"SW";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SW-GK4";0
"Hanhof";"Klaudia";"04.07.2008";4;"PA";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PA-GK2";0
"Hanhof";"Klaudia";"04.07.2008";4;"E";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK2";0
"Hanhof";"Klaudia";"04.07.2008";4;"D";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK2";0
"Hanson";"Sophie";"07.04.2007";4;"BI";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-GK4";0
"Hanson";"Sophie";"07.04.2007";4;"EK";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"EK-GK1";0
"Hanson";"Sophie";"07.04.2007";4;"D";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK4";0
"Hanson";"Sophie";"07.04.2007";4;"SW";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SW-GK2";0
"Hanson";"Sophie";"07.04.2007";4;"CH";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"CH-GK1";0
"Hanson";"Sophie";"07.04.2007";4;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK4";0
"Hanson";"Sophie";"07.04.2007";4;"GE";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"GE-GK2";0
"Hanson";"Sophie";"07.04.2007";4;"PA";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PA-GK1";0
"Hanson";"Sophie";"07.04.2007";4;"KU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KU-GK1";0
"Hanson";"Sophie";"07.04.2007";4;"E";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK4";0
"Hanson";"Sophie";"07.04.2007";4;"M";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK5";0
"Hanson";"Sophie";"07.04.2007";4;"PL";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PL-GK1";0
"Haykens";"Silke";"16.01.2008";4;"M";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK2";0
"Haykens";"Silke";"16.01.2008";4;"PH";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PH-GK1";0
"Haykens";"Silke";"16.01.2008";4;"CH";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"CH-GK3";0
"Haykens";"Silke";"16.01.2008";4;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK3";0
"Haykens";"Silke";"16.01.2008";4;"PL";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PL-GK2";0
"Haykens";"Silke";"16.01.2008";4;"D";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK1";0
"Haykens";"Silke";"16.01.2008";4;"KU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KU-GK1";0
"Haykens";"Silke";"16.01.2008";4;"E";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK5";0
"Haykens";"Silke";"16.01.2008";4;"BI";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-GK2";0
"Haykens";"Silke";"16.01.2008";4;"EK";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"EK-GK1";0
"Haykens";"Silke";"16.01.2008";4;"L";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"L-GK1";0
"Haykens";"Silke";"16.01.2008";4;"SW";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SW-GK1";0
"Hebenbrock";"Anna";"19.07.2008";4;"SW";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SW-GK2";0
"Hebenbrock";"Anna";"19.07.2008";4;"BI";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-GK1";0
"Hebenbrock";"Anna";"19.07.2008";4;"E";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK1";0
"Hebenbrock";"Anna";"19.07.2008";4;"ER";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"ER-GK2";0
"Hebenbrock";"Anna";"19.07.2008";4;"D";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK4";0
"Hebenbrock";"Anna";"19.07.2008";4;"CH";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"CH-GK1";0
"Hebenbrock";"Anna";"19.07.2008";4;"VM";"VTF";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"VM-VTF1";0
"Hebenbrock";"Anna";"19.07.2008";4;"EK";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"EK-GK3";0
"Hebenbrock";"Anna";"19.07.2008";4;"KU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KU-GK3";0
"Hebenbrock";"Anna";"19.07.2008";4;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK4";0
"Hebenbrock";"Anna";"19.07.2008";4;"M";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK4";0
"Hebenbrock";"Anna";"19.07.2008";4;"GE";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"GE-GK2";0
"Hecking";"Kristian";"21.12.2008";3;"VE";"VTF";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"VE-VTF1";0
"Hecking";"Kristian";"21.12.2008";3;"E";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK2";0
"Hecking";"Kristian";"21.12.2008";3;"KR";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KR-GK1";0
"Hecking";"Kristian";"21.12.2008";3;"D";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK4";0
"Hecking";"Kristian";"21.12.2008";3;"SW";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SW-GK2";0
"Hecking";"Kristian";"21.12.2008";3;"KU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KU-GK3";0
"Hecking";"Kristian";"21.12.2008";3;"CH";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"CH-GK3";0
"Hecking";"Kristian";"21.12.2008";3;"EK";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"EK-GK3";0
"Hecking";"Kristian";"21.12.2008";3;"SP";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK1";0
"Hecking";"Kristian";"21.12.2008";3;"M";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK3";0
"Hecking";"Kristian";"21.12.2008";3;"GE";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"GE-GK1";0
"Hecking";"Kristian";"21.12.2008";3;"BI";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-GK2";0
"Holden";"Patrick";"12.03.2008";3;"IF";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"IF-GK1";0
"Holden";"Patrick";"12.03.2008";3;"SW";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SW-GK1";0
"Holden";"Patrick";"12.03.2008";3;"D";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK2";0
"Holden";"Patrick";"12.03.2008";3;"ER";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"ER-GK1";0
"Holden";"Patrick";"12.03.2008";3;"PH";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PH-GK1";0
"Holden";"Patrick";"12.03.2008";3;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK5";0
"Holden";"Patrick";"12.03.2008";3;"CH";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"CH-GK3";0
"Holden";"Patrick";"12.03.2008";3;"VM";"VTF";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"VM-VTF2";0
"Holden";"Patrick";"12.03.2008";3;"M";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK3";0
"Holden";"Patrick";"12.03.2008";3;"EK";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"EK-GK3";0
"Holden";"Patrick";"12.03.2008";3;"E";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK1";0
"Holden";"Patrick";"12.03.2008";3;"KU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KU-GK1";0
"Hornar";"Marina";"05.04.2008";4;"PL";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PL-GK2";0
"Hornar";"Marina";"05.04.2008";4;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK2";0
"Hornar";"Marina";"05.04.2008";4;"BI";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-GK4";0
"Hornar";"Marina";"05.04.2008";4;"KU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KU-GK4";0
"Hornar";"Marina";"05.04.2008";4;"L";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"L-GK1";0
"Hornar";"Marina";"05.04.2008";4;"S1";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"S1-GK2";0
"Hornar";"Marina";"05.04.2008";4;"M";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK4";0
"Hornar";"Marina";"05.04.2008";4;"D";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK3";0
"Hornar";"Marina";"05.04.2008";4;"E";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK3";0
"Hornar";"Marina";"05.04.2008";4;"SW";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SW-GK1";0
"Hornar";"Marina";"05.04.2008";4;"PA";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PA-GK1";0
"Jacob";"Stephanie";"23.09.2008";4;"PA";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PA-GK1";0
"Jacob";"Stephanie";"23.09.2008";4;"M";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK2";0
"Jacob";"Stephanie";"23.09.2008";4;"E";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK1";0
"Jacob";"Stephanie";"23.09.2008";4;"KU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KU-GK4";0
"Jacob";"Stephanie";"23.09.2008";4;"SW";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SW-GK3";0
"Jacob";"Stephanie";"23.09.2008";4;"EK";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"EK-GK1";0
"Jacob";"Stephanie";"23.09.2008";4;"BI";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-GK3";0
"Jacob";"Stephanie";"23.09.2008";4;"D";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK1";0
"Jacob";"Stephanie";"23.09.2008";4;"F";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"F-GK1";0
"Jacob";"Stephanie";"23.09.2008";4;"CH";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"CH-GK2";0
"Jacob";"Stephanie";"23.09.2008";4;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK1";0
"Jacob";"Stephanie";"23.09.2008";4;"PL";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PL-GK1";0
"Jannsen";"Uta";"19.01.2007";4;"PL";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PL-GK2";0
"Jannsen";"Uta";"19.01.2007";4;"SW";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SW-GK2";0
"Jannsen";"Uta";"19.01.2007";4;"VM";"VTF";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"VM-VTF1";0
"Jannsen";"Uta";"19.01.2007";4;"E";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK4";0
"Jannsen";"Uta";"19.01.2007";4;"M";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK5";0
"Jannsen";"Uta";"19.01.2007";4;"GE";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"GE-GK1";0
"Jannsen";"Uta";"19.01.2007";4;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK4";0
"Jannsen";"Uta";"19.01.2007";4;"PH";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PH-GK1";0
"Jannsen";"Uta";"19.01.2007";4;"KU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KU-GK2";0
"Jannsen";"Uta";"19.01.2007";4;"L";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"L-GK1";0
"Jannsen";"Uta";"19.01.2007";4;"BI";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-GK2";0
"Jannsen";"Uta";"19.01.2007";4;"PA";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PA-GK1";0
"Jannsen";"Uta";"19.01.2007";4;"D";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"";0
"Jones";"Juliane";"12.08.2008";4;"EK";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"EK-GK3";0
"Jones";"Juliane";"12.08.2008";4;"BI";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"BI-GK4";0
"Jones";"Juliane";"12.08.2008";4;"KU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KU-GK2";0
"Jones";"Juliane";"12.08.2008";4;"F";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"F-GK1";0
"Jones";"Juliane";"12.08.2008";4;"SP";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK2";0
"Jones";"Juliane";"12.08.2008";4;"S1";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"S1-GK2";0
"Jones";"Juliane";"12.08.2008";4;"PL";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PL-GK2";0
"Jones";"Juliane";"12.08.2008";4;"M";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK3";0
"Jones";"Juliane";"12.08.2008";4;"E";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK3";0
"Jones";"Juliane";"12.08.2008";4;"PA";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PA-GK1";0
"Jones";"Juliane";"12.08.2008";4;"D";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK3";0
"Jünger";"Max";"21.04.2008";3;"KR";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KR-GK1";0
"Jünger";"Max";"21.04.2008";3;"L";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"L-GK1";0
"Jünger";"Max";"21.04.2008";3;"EK";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"EK-GK1";0
"Jünger";"Max";"21.04.2008";3;"M";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK2";0
"Jünger";"Max";"21.04.2008";3;"E";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"E-GK1";0
"Jünger";"Max";"21.04.2008";3;"CH";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"CH-GK3";0
"Jünger";"Max";"21.04.2008";3;"D";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"D-GK1";0
"Jünger";"Max";"21.04.2008";3;"KU";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"KU-GK4";0
"Jünger";"Max";"21.04.2008";3;"SW";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SW-GK3";0
"Jünger";"Max";"21.04.2008";3;"SP";"GKM";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"SP-GK3";0
"Jünger";"Max";"21.04.2008";3;"PH";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"PH-GK1";0
"Jünger";"Max";"21.04.2008";3;"VM";"VTF";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"VM-VTF2";0
"Kaup";"Ralf";"12.07.2008";3;"M";"GKS";"08";17;17;17;17;17;17;0;0;0;0;0;0;0;"";"M-GK4";0
